ts,side,price,qty,type,ts_ns
1756090685728000000,A,141818.37,0.00045,book,1756090685728000000
1756090685828000000,A,113453.42,0.58677,book,1756090685828000000
1756090685828000000,A,113453.44,0.0,book,1756090685828000000
1756090686228000000,B,113229.85,0.0,book,1756090686228000000
1756090686428000000,A,141818.37,0.00045,book,1756090686428000000
1756090686629000000,A,141818.37,0.00045,book,1756090686629000000
1756090686729000000,A,113453.41,0.0,book,1756090686729000000
1756090686729000000,A,113453.43,0.0,book,1756090686729000000
1756090686729000000,A,113453.45,0.0,book,1756090686729000000
1756090686829000000,B,113230.0,0.0011,book,1756090686829000000
1756090686829000000,B,113229.98,0.00763,book,1756090686829000000
1756090686829000000,A,113453.42,0.0,book,1756090686829000000
1756090686829000000,A,113453.46,0.58677,book,1756090686829000000
1756090687629000000,A,118774.99,0.00424,book,1756090687629000000
1756090687729000000,A,113453.45,0.04463,book,1756090687729000000
1756090687829000000,A,113453.44,0.58677,book,1756090687829000000
1756090687829000000,A,113453.46,0.0,book,1756090687829000000
1756090687929000000,A,113453.43,0.04463,book,1756090687929000000
1756090688030000000,A,113453.42,0.58677,book,1756090688030000000
1756090688030000000,A,113453.44,0.0,book,1756090688030000000
1756090688130000000,B,113085.6,0.1224,book,1756090688130000000
1756090688130000000,B,113085.58,0.0,book,1756090688130000000
1756090688130000000,B,113085.42,0.0,book,1756090688130000000
1756090688130000000,A,113453.41,0.21741,book,1756090688130000000
1756090688130000000,A,113453.47,0.0,book,1756090688130000000
1756090688130000000,A,113453.55,0.0,book,1756090688130000000
1756090688230000000,B,113085.61,0.1001,book,1756090688230000000
1756090688230000000,B,113085.59,0.0,book,1756090688230000000
1756090688230000000,A,113453.39,0.34373,book,1756090688230000000
1756090688230000000,A,113453.4,0.58677,book,1756090688230000000
1756090688230000000,A,113453.42,0.0,book,1756090688230000000
1756090688330000000,A,113453.38,0.58677,book,1756090688330000000
1756090688330000000,A,113453.4,0.0,book,1756090688330000000
1756090688730000000,A,113453.37,0.04463,book,1756090688730000000
1756090688730000000,A,113453.43,0.0,book,1756090688730000000
1756090688830000000,A,113453.35,0.04463,book,1756090688830000000
1756090688830000000,A,113453.36,0.58677,book,1756090688830000000
1756090688830000000,A,113453.38,0.0,book,1756090688830000000
1756090688830000000,A,113453.45,0.0,book,1756090688830000000
1756090688930000000,A,113453.34,0.58677,book,1756090688930000000
1756090688930000000,A,113453.36,0.0,book,1756090688930000000
1756090689130000000,B,113229.84,0.0,book,1756090689130000000
1756090689831000000,A,113453.33,0.04463,book,1756090689831000000
1756090689831000000,A,113453.35,0.0,book,1756090689831000000
1756090689831000000,A,113453.37,0.0,book,1756090689831000000
1756090689931000000,A,113453.32,0.58677,book,1756090689931000000
1756090689931000000,A,113453.34,0.0,book,1756090689931000000
1756090690832000000,A,113453.31,0.0,book,1756090690832000000
1756090690832000000,A,113453.33,0.0,book,1756090690832000000
1756090690932000000,A,113453.32,0.0,book,1756090690932000000
1756090690932000000,A,113453.38,0.58677,book,1756090690932000000
1756090691132000000,B,113230.01,0.00275,book,1756090691132000000
1756090691132000000,B,113230.0,0.01032,book,1756090691132000000
1756090691232000000,B,113230.02,0.02457,book,1756090691232000000
1756090691232000000,B,113229.99,0.0,book,1756090691232000000
1756090691232000000,A,141818.37,0.00045,book,1756090691232000000
1756090691732000000,A,113453.37,0.04463,book,1756090691732000000
1756090691832000000,A,113453.36,0.58677,book,1756090691832000000
1756090691832000000,A,113453.38,0.0,book,1756090691832000000
1756090692133000000,A,141818.37,0.00045,book,1756090692133000000
1756090692433000000,A,113453.39,0.0,book,1756090692433000000
1756090692533000000,A,113453.34,0.04463,book,1756090692533000000
1756090692533000000,A,113453.35,0.34373,book,1756090692533000000
1756090692633000000,A,113453.33,0.58677,book,1756090692633000000
1756090692633000000,A,113453.36,0.0,book,1756090692633000000
1756090692733000000,B,113230.03,0.00118,book,1756090692733000000
1756090692733000000,B,113230.0,0.00922,book,1756090692733000000
1756090693534000000,A,113453.32,0.04466,book,1756090693534000000
1756090693534000000,A,113453.34,0.0,book,1756090693534000000
1756090693534000000,A,113453.37,0.0,book,1756090693534000000
1756090693634000000,A,113453.31,0.58677,book,1756090693634000000
1756090693634000000,A,113453.33,0.0,book,1756090693634000000
1756090693834000000,A,141818.37,0.00045,book,1756090693834000000
1756090694034000000,B,113085.62,0.1224,book,1756090694034000000
1756090694034000000,B,113085.6,0.0,book,1756090694034000000
1756090694034000000,A,113453.3,0.21741,book,1756090694034000000
1756090694034000000,A,113453.41,0.0,book,1756090694034000000
1756090694034000000,A,141818.37,0.00036,book,1756090694034000000
1756090694134000000,B,113085.63,0.1001,book,1756090694134000000
1756090694134000000,B,113085.61,0.0,book,1756090694134000000
1756090694134000000,A,113453.29,0.58677,book,1756090694134000000
1756090694134000000,A,113453.31,0.0,book,1756090694134000000
1756090694534000000,B,113230.03,0.0,book,1756090694534000000
1756090694534000000,B,112858.02,0.02616,book,1756090694534000000
1756090694534000000,B,112858.01,0.0,book,1756090694534000000
1756090694534000000,A,113453.28,0.04466,book,1756090694534000000
1756090694534000000,A,113453.32,0.0,book,1756090694534000000
1756090694634000000,A,113453.27,0.58677,book,1756090694634000000
1756090694634000000,A,113453.29,0.0,book,1756090694634000000
1756090694734000000,A,113453.26,0.04466,book,1756090694734000000
1756090694835000000,A,113453.25,0.58677,book,1756090694835000000
1756090694835000000,A,113453.27,0.0,book,1756090694835000000
1756090695035000000,B,113230.03,0.00118,book,1756090695035000000
1756090695135000000,A,141818.37,0.00027,book,1756090695135000000
1756090695735000000,B,113229.92,0.1001,book,1756090695735000000
1756090695735000000,B,113085.63,0.0,book,1756090695735000000
1756090695735000000,A,113453.24,0.0,book,1756090695735000000
1756090695735000000,A,113453.26,0.0,book,1756090695735000000
1756090695735000000,A,113453.28,0.0,book,1756090695735000000
1756090695835000000,A,113453.25,0.0,book,1756090695835000000
1756090695835000000,A,113453.29,0.58677,book,1756090695835000000
1756090695935000000,B,113230.04,0.1001,book,1756090695935000000
1756090695935000000,B,113229.92,0.0,book,1756090695935000000
1756090695935000000,A,113453.24,0.0,book,1756090695935000000
1756090695935000000,A,113453.28,0.58677,book,1756090695935000000
1756090695935000000,A,113453.29,0.0,book,1756090695935000000
1756090696035000000,B,113229.91,0.0,book,1756090696035000000
1756090696035000000,A,113453.28,0.04096,book,1756090696035000000
1756090696035000000,A,113453.29,0.58677,book,1756090696035000000
1756090696135000000,B,113229.93,0.0,book,1756090696135000000
1756090696135000000,B,113076.09,0.0,book,1756090696135000000
1756090696135000000,A,113453.27,0.58677,book,1756090696135000000
1756090696135000000,A,113453.29,0.0,book,1756090696135000000
1756090696636000000,A,113453.35,0.0,book,1756090696636000000
1756090696736000000,A,113453.26,0.34373,book,1756090696736000000
1756090696836000000,B,113230.05,0.04,book,1756090696836000000
1756090696836000000,A,113453.24,0.04096,book,1756090696836000000
1756090696836000000,A,113453.25,0.58677,book,1756090696836000000
1756090696836000000,A,113453.27,0.0,book,1756090696836000000
1756090696936000000,B,113230.06,0.12467,book,1756090696936000000
1756090696936000000,B,113230.04,0.0,book,1756090696936000000
1756090696936000000,B,113230.02,0.0,book,1756090696936000000
1756090696936000000,A,113453.23,0.58677,book,1756090696936000000
1756090696936000000,A,113453.25,0.0,book,1756090696936000000
1756090697136000000,B,113085.44,0.0,book,1756090697136000000
1756090697436000000,B,113093.63,0.02104,book,1756090697436000000
1756090697537000000,A,113453.22,0.04096,book,1756090697537000000
1756090697537000000,A,113453.28,0.0,book,1756090697537000000
1756090697637000000,A,113453.21,0.58677,book,1756090697637000000
1756090697637000000,A,113453.23,0.0,book,1756090697637000000
1756090697737000000,B,113230.07,0.00118,book,1756090697737000000
1756090697737000000,B,113230.03,0.0,book,1756090697737000000
1756090697837000000,B,113230.08,0.1001,book,1756090697837000000
1756090697837000000,B,113230.06,0.02457,book,1756090697837000000
1756090698137000000,B,113230.09,0.00848,book,1756090698137000000
1756090698137000000,B,113085.63,0.00265,book,1756090698137000000
1756090698237000000,B,113230.1,0.12467,book,1756090698237000000
1756090698237000000,B,113230.08,0.0,book,1756090698237000000
1756090698237000000,B,113230.06,0.0,book,1756090698237000000
1756090698237000000,A,113453.2,0.04096,book,1756090698237000000
1756090698237000000,A,113453.24,0.0,book,1756090698237000000
1756090698337000000,A,113453.19,0.58677,book,1756090698337000000
1756090698337000000,A,113453.21,0.0,book,1756090698337000000
1756090699238000000,B,113230.05,0.0,book,1756090699238000000
1756090699238000000,A,113453.18,0.0,book,1756090699238000000
1756090699238000000,A,113453.2,0.0,book,1756090699238000000
1756090699238000000,A,113453.22,0.0,book,1756090699238000000
1756090699338000000,A,113453.19,0.0,book,1756090699338000000
1756090699338000000,A,113453.25,0.58677,book,1756090699338000000
1756090699638000000,A,141818.37,0.00018,book,1756090699638000000
1756090699838000000,A,141818.37,9e-05,book,1756090699838000000
1756090699938000000,B,113093.64,0.1224,book,1756090699938000000
1756090699938000000,B,113085.62,0.0,book,1756090699938000000
1756090699938000000,A,113453.24,0.21741,book,1756090699938000000
1756090699938000000,A,113453.3,0.0,book,1756090699938000000
1756090700038000000,B,113230.11,0.04,book,1756090700038000000
1756090700038000000,A,113453.22,0.04096,book,1756090700038000000
1756090700038000000,A,113453.23,0.62773,book,1756090700038000000
1756090700038000000,A,113453.25,0.0,book,1756090700038000000
1756090700139000000,B,113230.12,0.12467,book,1756090700139000000
1756090700139000000,B,113230.1,0.0,book,1756090700139000000
1756090700139000000,B,113229.98,0.0,book,1756090700139000000
1756090700139000000,B,113229.96,0.0,book,1756090700139000000
1756090700139000000,A,113453.2,0.04096,book,1756090700139000000
1756090700139000000,A,113453.21,0.58677,book,1756090700139000000
1756090700139000000,A,113453.22,0.0,book,1756090700139000000
1756090700139000000,A,113453.23,0.04096,book,1756090700139000000
1756090700239000000,B,113229.95,0.0,book,1756090700239000000
1756090700239000000,A,113453.18,0.04096,book,1756090700239000000
1756090700239000000,A,113453.19,0.58677,book,1756090700239000000
1756090700239000000,A,113453.2,0.0,book,1756090700239000000
1756090700239000000,A,113453.21,0.0,book,1756090700239000000
1756090700339000000,B,113230.12,0.02457,book,1756090700339000000
1756090700339000000,B,113093.65,0.1001,book,1756090700339000000
1756090700339000000,A,113453.16,0.04096,book,1756090700339000000
1756090700339000000,A,113453.17,0.58677,book,1756090700339000000
1756090700339000000,A,113453.18,0.0,book,1756090700339000000
1756090700339000000,A,113453.19,0.0,book,1756090700339000000
1756090700439000000,B,113230.12,0.12467,book,1756090700439000000
1756090700439000000,B,113093.65,0.0,book,1756090700439000000
1756090700439000000,A,113453.15,0.58677,book,1756090700439000000
1756090700439000000,A,113453.17,0.0,book,1756090700439000000
1756090700839000000,A,113453.26,0.0,book,1756090700839000000
1756090700939000000,A,113453.14,0.34373,book,1756090700939000000
1756090701039000000,A,113453.13,0.58677,book,1756090701039000000
1756090701039000000,A,113453.15,0.0,book,1756090701039000000
1756090701339000000,B,113230.12,0.02457,book,1756090701339000000
1756090701339000000,B,113230.11,0.0,book,1756090701339000000
1756090701339000000,B,113093.65,0.1001,book,1756090701339000000
1756090701339000000,A,113453.12,0.04215,book,1756090701339000000
1756090701339000000,A,113453.23,0.0,book,1756090701339000000
1756090701439000000,B,113230.12,0.0,book,1756090701439000000
1756090701439000000,B,113230.1,0.02457,book,1756090701439000000
1756090701439000000,A,113453.11,0.58677,book,1756090701439000000
1756090701439000000,A,113453.13,0.0,book,1756090701439000000
1756090701439000000,A,141818.37,0.0,book,1756090701439000000
1756090701640000000,A,141818.37,9e-05,book,1756090701640000000
1756090702140000000,B,113230.11,0.00836,book,1756090702140000000
1756090702140000000,B,113230.07,0.0,book,1756090702140000000
1756090702140000000,B,113093.65,0.10729,book,1756090702140000000
1756090702240000000,B,113230.12,0.02457,book,1756090702240000000
1756090702240000000,B,113230.11,0.00954,book,1756090702240000000
1756090702240000000,B,113230.1,0.0,book,1756090702240000000
1756090702240000000,B,113056.78,0.00907,book,1756090702240000000
1756090702340000000,B,113230.12,0.06457,book,1756090702340000000
1756090702340000000,A,113453.1,0.04215,book,1756090702340000000
1756090702340000000,A,113453.12,0.0,book,1756090702340000000
1756090702340000000,A,113453.16,0.0,book,1756090702340000000
1756090702440000000,A,113453.09,0.58677,book,1756090702440000000
1756090702440000000,A,113453.11,0.0,book,1756090702440000000
1756090702941000000,A,113453.08,0.04215,book,1756090702941000000
1756090703041000000,A,113453.07,0.58677,book,1756090703041000000
1756090703041000000,A,113453.09,0.0,book,1756090703041000000
1756090703641000000,A,141818.37,0.00018,book,1756090703641000000
1756090703941000000,B,113230.12,0.02457,book,1756090703941000000
1756090703941000000,A,113453.06,0.04215,book,1756090703941000000
1756090703941000000,A,113453.08,0.0,book,1756090703941000000
1756090703941000000,A,113453.1,0.0,book,1756090703941000000
1756090704041000000,A,113453.05,0.58677,book,1756090704041000000
1756090704041000000,A,113453.07,0.0,book,1756090704041000000
1756090704642000000,B,113230.12,0.06457,book,1756090704642000000
1756090704642000000,A,113453.04,0.04333,book,1756090704642000000
1756090704742000000,B,113230.13,0.1001,book,1756090704742000000
1756090704742000000,B,113093.65,0.00719,book,1756090704742000000
1756090704742000000,A,113453.03,0.58677,book,1756090704742000000
1756090704742000000,A,113453.05,0.0,book,1756090704742000000
1756090704842000000,A,113453.02,0.04333,book,1756090704842000000
1756090704842000000,A,113453.04,0.0,book,1756090704842000000
1756090704942000000,A,113453.01,0.58677,book,1756090704942000000
1756090704942000000,A,113453.03,0.0,book,1756090704942000000
1756090704942000000,A,113453.14,0.0,book,1756090704942000000
1756090705142000000,B,113230.01,0.0,book,1756090705142000000
1756090705142000000,A,113452.99,0.04333,book,1756090705142000000
1756090705142000000,A,113453.0,0.34373,book,1756090705142000000
1756090705142000000,A,113453.06,0.0,book,1756090705142000000
1756090705242000000,A,113452.98,0.58677,book,1756090705242000000
1756090705242000000,A,113453.01,0.0,book,1756090705242000000
1756090705342000000,B,113230.14,0.00118,book,1756090705342000000
1756090705342000000,B,113230.11,0.00836,book,1756090705342000000
1756090705442000000,B,113230.15,0.1001,book,1756090705442000000
1756090705442000000,B,113230.13,0.0,book,1756090705442000000
1756090705943000000,B,113093.66,0.1224,book,1756090705943000000
1756090705943000000,B,113093.64,0.0,book,1756090705943000000
